File ID,Hoofdcompetentie,Subcompetentie,Percentage
c22e1828-5784-556c-a41b-541e88bbe819,Beïnvloedend vermogen,Aansturen van individuen,59
c22e1828-5784-556c-a41b-541e88bbe819,Beïnvloedend vermogen,Coachen van medewerkers,77
c22e1828-5784-556c-a41b-541e88bbe819,Beïnvloedend vermogen,Onderhandelen,55
c22e1828-5784-556c-a41b-541e88bbe819,Organisatie vermogen,Plannen en organiseren,65
c22e1828-5784-556c-a41b-541e88bbe819,Organisatie vermogen,Delegeren,93
c22e1828-5784-556c-a41b-541e88bbe819,Organisatie vermogen,Voortgangscontrole,53
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Sensitiviteit,84
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Samenwerking,79
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Optreden,61
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Relatiebeheer,43
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Sociabiliteit,73
c22e1828-5784-556c-a41b-541e88bbe819,Relationeel vermogen,Assertiviteit,35
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Initiatief,51
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Besluitvaardigheid,48
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Flexibiliteit,55
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Stressbestendigheid,79
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Ambitie,67
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Zelfstandigheid,70
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Doorzettingsvermogen,82
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Resultaatgerichtheid,70
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Leerbereidheid,58
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Inzet,71
6f169b8a-96c4-5c9c-8228-4bd081defe41,Persoonlijke gerichtheid,Nauwkeurigheid,87
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatiegerichtheid,Organisatiesensitiviteit,68
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatiegerichtheid,Klantoriëntatie,77
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatiegerichtheid,Kwaliteitsgerichtheid,91
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatiegerichtheid,Ondernemerschap,63
6f169b8a-96c4-5c9c-8228-4bd081defe41,Beïnvloedend vermogen,Overtuigingskracht,62
6f169b8a-96c4-5c9c-8228-4bd081defe41,Beïnvloedend vermogen,Aansturen van groepen,60
6f169b8a-96c4-5c9c-8228-4bd081defe41,Beïnvloedend vermogen,Aansturen van individuen,80
6f169b8a-96c4-5c9c-8228-4bd081defe41,Beïnvloedend vermogen,Coachen van medewerkers,66
6f169b8a-96c4-5c9c-8228-4bd081defe41,Beïnvloedend vermogen,Onderhandelen,75
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatie vermogen,Plannen en organiseren,86
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatie vermogen,Delegeren,52
6f169b8a-96c4-5c9c-8228-4bd081defe41,Organisatie vermogen,Voortgangscontrole,78
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Sensitiviteit,67
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Samenwerking,52
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Optreden,61
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Relatiebeheer,67
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Sociabiliteit,67
6f169b8a-96c4-5c9c-8228-4bd081defe41,Relationeel vermogen,Assertiviteit,57
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Initiatief,63
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Besluitvaardigheid,78
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Flexibiliteit,80
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Stressbestendigheid,50
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Ambitie,86
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Zelfstandigheid,68
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Doorzettingsvermogen,73
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Resultaatgerichtheid,91
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Leerbereidheid,82
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Inzet,73
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Persoonlijke gerichtheid,Nauwkeurigheid,49
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatiegerichtheid,Organisatiesensitiviteit,56
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatiegerichtheid,Klantoriëntatie,43
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatiegerichtheid,Kwaliteitsgerichtheid,46
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatiegerichtheid,Ondernemerschap,67
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Beïnvloedend vermogen,Overtuigingskracht,62
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Beïnvloedend vermogen,Aansturen van groepen,57
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Beïnvloedend vermogen,Aansturen van individuen,51
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Beïnvloedend vermogen,Coachen van medewerkers,51
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Beïnvloedend vermogen,Onderhandelen,59
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatie vermogen,Plannen en organiseren,68
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatie vermogen,Delegeren,67
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Organisatie vermogen,Voortgangscontrole,65
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Sensitiviteit,47
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Samenwerking,41
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Optreden,62
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Relatiebeheer,39
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Sociabiliteit,41
0ac45ebf-abaf-52c1-904e-73f962af3ef0,Relationeel vermogen,Assertiviteit,60
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Initiatief,14
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Besluitvaardigheid,32
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Flexibiliteit,23
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Stressbestendigheid,41
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Ambitie,50
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Zelfstandigheid,56
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Doorzettingsvermogen,46
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Resultaatgerichtheid,38
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Leerbereidheid,54
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Inzet,28
82371131-0df5-5703-b77f-6b45c3c4c2d9,Persoonlijke gerichtheid,Nauwkeurigheid,66
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatiegerichtheid,Organisatiesensitiviteit,26
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatiegerichtheid,Klantoriëntatie,25
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatiegerichtheid,Kwaliteitsgerichtheid,67
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatiegerichtheid,Ondernemerschap,33
82371131-0df5-5703-b77f-6b45c3c4c2d9,Beïnvloedend vermogen,Overtuigingskracht,27
82371131-0df5-5703-b77f-6b45c3c4c2d9,Beïnvloedend vermogen,Aansturen van groepen,55
82371131-0df5-5703-b77f-6b45c3c4c2d9,Beïnvloedend vermogen,Aansturen van individuen,18
82371131-0df5-5703-b77f-6b45c3c4c2d9,Beïnvloedend vermogen,Coachen van medewerkers,25
82371131-0df5-5703-b77f-6b45c3c4c2d9,Beïnvloedend vermogen,Onderhandelen,37
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatie vermogen,Plannen en organiseren,49
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatie vermogen,Delegeren,33
82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatie vermogen,Voortgangscontrole,44
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Sensitiviteit,26
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Samenwerking,35
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Optreden,22
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Relatiebeheer,17
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Sociabiliteit,19
82371131-0df5-5703-b77f-6b45c3c4c2d9,Relationeel vermogen,Assertiviteit,40
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Initiatief,41
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Besluitvaardigheid,38
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Flexibiliteit,35
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Stressbestendigheid,63
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Ambitie,75
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Zelfstandigheid,43
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Doorzettingsvermogen,56
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Resultaatgerichtheid,65
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Leerbereidheid,66
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Inzet,51
c6323f05-ac11-5726-b4a1-474fa2d166a8,Persoonlijke gerichtheid,Nauwkeurigheid,66
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatiegerichtheid,Organisatiesensitiviteit,54
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatiegerichtheid,Klantoriëntatie,62
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatiegerichtheid,Kwaliteitsgerichtheid,67
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatiegerichtheid,Ondernemerschap,52
c6323f05-ac11-5726-b4a1-474fa2d166a8,Beïnvloedend vermogen,Overtuigingskracht,44
c6323f05-ac11-5726-b4a1-474fa2d166a8,Beïnvloedend vermogen,Aansturen van groepen,56
c6323f05-ac11-5726-b4a1-474fa2d166a8,Beïnvloedend vermogen,Aansturen van individuen,49
c6323f05-ac11-5726-b4a1-474fa2d166a8,Beïnvloedend vermogen,Coachen van medewerkers,52
c6323f05-ac11-5726-b4a1-474fa2d166a8,Beïnvloedend vermogen,Onderhandelen,52
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatie vermogen,Plannen en organiseren,48
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatie vermogen,Delegeren,69
c6323f05-ac11-5726-b4a1-474fa2d166a8,Organisatie vermogen,Voortgangscontrole,50
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Sensitiviteit,59
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Samenwerking,68
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Optreden,61
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Relatiebeheer,61
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Sociabiliteit,63
c6323f05-ac11-5726-b4a1-474fa2d166a8,Relationeel vermogen,Assertiviteit,43
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Initiatief,28
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Besluitvaardigheid,23
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Flexibiliteit,17
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Stressbestendigheid,11
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Ambitie,59
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Zelfstandigheid,25
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Doorzettingsvermogen,46
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Resultaatgerichtheid,56
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Leerbereidheid,53
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Inzet,37
54607c72-f7f0-5106-874f-ff352975ea48,Persoonlijke gerichtheid,Nauwkeurigheid,64
54607c72-f7f0-5106-874f-ff352975ea48,Organisatiegerichtheid,Organisatiesensitiviteit,64
54607c72-f7f0-5106-874f-ff352975ea48,Organisatiegerichtheid,Klantoriëntatie,52
54607c72-f7f0-5106-874f-ff352975ea48,Organisatiegerichtheid,Kwaliteitsgerichtheid,63
54607c72-f7f0-5106-874f-ff352975ea48,Organisatiegerichtheid,Ondernemerschap,35
54607c72-f7f0-5106-874f-ff352975ea48,Beïnvloedend vermogen,Overtuigingskracht,21
54607c72-f7f0-5106-874f-ff352975ea48,Beïnvloedend vermogen,Aansturen van groepen,47
54607c72-f7f0-5106-874f-ff352975ea48,Beïnvloedend vermogen,Aansturen van individuen,41
54607c72-f7f0-5106-874f-ff352975ea48,Beïnvloedend vermogen,Coachen van medewerkers,58
54607c72-f7f0-5106-874f-ff352975ea48,Beïnvloedend vermogen,Onderhandelen,35
54607c72-f7f0-5106-874f-ff352975ea48,Organisatie vermogen,Plannen en organiseren,54
54607c72-f7f0-5106-874f-ff352975ea48,Organisatie vermogen,Delegeren,43
54607c72-f7f0-5106-874f-ff352975ea48,Organisatie vermogen,Voortgangscontrole,50
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Sensitiviteit,55
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Samenwerking,60
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Optreden,31
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Relatiebeheer,48
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Sociabiliteit,55
54607c72-f7f0-5106-874f-ff352975ea48,Relationeel vermogen,Assertiviteit,23
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Initiatief,66
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Besluitvaardigheid,37
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Flexibiliteit,52
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Stressbestendigheid,59
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Ambitie,54
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Zelfstandigheid,52
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Doorzettingsvermogen,71
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Resultaatgerichtheid,62
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Leerbereidheid,54
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Inzet,77
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Persoonlijke gerichtheid,Nauwkeurigheid,69
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatiegerichtheid,Organisatiesensitiviteit,59
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatiegerichtheid,Klantoriëntatie,77
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatiegerichtheid,Kwaliteitsgerichtheid,71
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatiegerichtheid,Ondernemerschap,61
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Beïnvloedend vermogen,Overtuigingskracht,57
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Beïnvloedend vermogen,Aansturen van groepen,57
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Beïnvloedend vermogen,Aansturen van individuen,69
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Beïnvloedend vermogen,Coachen van medewerkers,67
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Beïnvloedend vermogen,Onderhandelen,65
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatie vermogen,Plannen en organiseren,75
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatie vermogen,Delegeren,73
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Organisatie vermogen,Voortgangscontrole,73
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Sensitiviteit,69
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Samenwerking,70
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Optreden,70
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Relatiebeheer,79
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Sociabiliteit,79
fe1661b9-4971-54a3-b310-1b7dadb63fcc,Relationeel vermogen,Assertiviteit,53
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Initiatief,50
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Besluitvaardigheid,43
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Flexibiliteit,42
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Stressbestendigheid,37
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Ambitie,63
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Zelfstandigheid,46
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Doorzettingsvermogen,44
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Resultaatgerichtheid,59
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Leerbereidheid,66
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Inzet,46
debd2b0d-0e57-5d40-90ef-74cdb7758757,Persoonlijke gerichtheid,Nauwkeurigheid,59
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatiegerichtheid,Organisatiesensitiviteit,64
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatiegerichtheid,Klantoriëntatie,64
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatiegerichtheid,Kwaliteitsgerichtheid,54
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatiegerichtheid,Ondernemerschap,49
debd2b0d-0e57-5d40-90ef-74cdb7758757,Beïnvloedend vermogen,Overtuigingskracht,48
debd2b0d-0e57-5d40-90ef-74cdb7758757,Beïnvloedend vermogen,Aansturen van groepen,44
debd2b0d-0e57-5d40-90ef-74cdb7758757,Beïnvloedend vermogen,Aansturen van individuen,61
debd2b0d-0e57-5d40-90ef-74cdb7758757,Beïnvloedend vermogen,Coachen van medewerkers,68
debd2b0d-0e57-5d40-90ef-74cdb7758757,Beïnvloedend vermogen,Onderhandelen,50
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatie vermogen,Plannen en organiseren,49
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatie vermogen,Delegeren,75
debd2b0d-0e57-5d40-90ef-74cdb7758757,Organisatie vermogen,Voortgangscontrole,56
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Sensitiviteit,68
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Samenwerking,65
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Optreden,67
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Relatiebeheer,59
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Sociabiliteit,66
debd2b0d-0e57-5d40-90ef-74cdb7758757,Relationeel vermogen,Assertiviteit,45
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Initiatief,29
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Besluitvaardigheid,34
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Flexibiliteit,36
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Stressbestendigheid,41
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Ambitie,50
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Zelfstandigheid,30
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Doorzettingsvermogen,34
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Resultaatgerichtheid,44
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Leerbereidheid,50
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Inzet,25
1d86b3eb-82cf-5248-9a19-5472e1913b44,Persoonlijke gerichtheid,Nauwkeurigheid,73
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatiegerichtheid,Organisatiesensitiviteit,51
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatiegerichtheid,Klantoriëntatie,43
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatiegerichtheid,Kwaliteitsgerichtheid,71
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatiegerichtheid,Ondernemerschap,35
1d86b3eb-82cf-5248-9a19-5472e1913b44,Beïnvloedend vermogen,Overtuigingskracht,33
1d86b3eb-82cf-5248-9a19-5472e1913b44,Beïnvloedend vermogen,Aansturen van groepen,41
1d86b3eb-82cf-5248-9a19-5472e1913b44,Beïnvloedend vermogen,Aansturen van individuen,25
1d86b3eb-82cf-5248-9a19-5472e1913b44,Beïnvloedend vermogen,Coachen van medewerkers,46
1d86b3eb-82cf-5248-9a19-5472e1913b44,Beïnvloedend vermogen,Onderhandelen,33
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatie vermogen,Plannen en organiseren,49
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatie vermogen,Delegeren,46
1d86b3eb-82cf-5248-9a19-5472e1913b44,Organisatie vermogen,Voortgangscontrole,44
1d86b3eb-82cf-5248-9a19-5472e1913b44,Relationeel vermogen,Sensitiviteit,52
1d86b3eb-82cf-5248-9a19-5472e1913b44,Relationeel vermogen,Samenwerking,52
1d86b3eb-82cf-5248-9a19-5472e1913b44,Relationeel vermogen,Optreden,32
1d86b3eb-82cf-5248-9a19-5472e1913b44,Relationeel vermogen,Relatiebeheer,33
1d86b3eb-82cf-5248-9a19-5472e1913b44,Relationeel vermogen,Sociabiliteit,42
1d86b3eb-82cf-5248-9a19-5472e1913b44,Relationeel vermogen,Assertiviteit,32
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Initiatief,29
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Besluitvaardigheid,38
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Flexibiliteit,31
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Stressbestendigheid,71
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Ambitie,37
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Zelfstandigheid,50
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Doorzettingsvermogen,44
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Resultaatgerichtheid,30
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Leerbereidheid,51
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Inzet,34
a992c073-f865-5a4d-acd2-1ec24f2db87e,Persoonlijke gerichtheid,Nauwkeurigheid,56
a992c073-f865-5a4d-acd2-1ec24f2db87e,Organisatiegerichtheid,Organisatiesensitiviteit,52
a992c073-f865-5a4d-acd2-1ec24f2db87e,Organisatiegerichtheid,Klantoriëntatie,44
a992c073-f865-5a4d-acd2-1ec24f2db87e,Organisatiegerichtheid,Kwaliteitsgerichtheid,59
a992c073-f865-5a4d-acd2-1ec24f2db87e,Organisatiegerichtheid,Ondernemerschap,38
a992c073-f865-5a4d-acd2-1ec24f2db87e,Beïnvloedend vermogen,Overtuigingskracht,53
a992c073-f865-5a4d-acd2-1ec24f2db87e,Beïnvloedend vermogen,Aansturen van groepen,48
a992c073-f865-5a4d-acd2-1ec24f2db87e,Beïnvloedend vermogen,Aansturen van individuen,51
a992c073-f865-5a4d-acd2-1ec24f2db87e,Beïnvloedend vermogen,Coachen van medewerkers,47
a992c073-f865-5a4d-acd2-1ec24f2db87e,Beïnvloedend vermogen,Onderhandelen,49
a992c073-f865-5a4d-acd2-1ec24f2db87e,Organisatie vermogen,Plannen en organiseren,40
a992c073-f865-5a4d-acd2-1ec24f2db87e,Organisatie vermogen,Delegeren,52
a992c073-f865-5a4d-acd2-1ec24f2db87e,Organisatie vermogen,Voortgangscontrole,44
a992c073-f865-5a4d-acd2-1ec24f2db87e,Relationeel vermogen,Sensitiviteit,52
a992c073-f865-5a4d-acd2-1ec24f2db87e,Relationeel vermogen,Samenwerking,51
a992c073-f865-5a4d-acd2-1ec24f2db87e,Relationeel vermogen,Optreden,32
a992c073-f865-5a4d-acd2-1ec24f2db87e,Relationeel vermogen,Relatiebeheer,27
a992c073-f865-5a4d-acd2-1ec24f2db87e,Relationeel vermogen,Sociabiliteit,39
a992c073-f865-5a4d-acd2-1ec24f2db87e,Relationeel vermogen,Assertiviteit,44
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Initiatief,16
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Besluitvaardigheid,36
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Flexibiliteit,48
0b8c4ad8-0c0a-58a8-9c41-6afa58400dc3,Persoonlijke gerichtheid,Stressbestendigheid,21
